DataType,SessionID,Delivery,ParticipantID,Progress_Progress,Duration_in_seconds_Duration_in_seconds,Finished_Finished,Q31_I_consent_to_the_University_processing_my_personal_data_for_the_purposes_detailed_above,Q4_Age,Q5_Specialisation,Q8_Stage_of_training__position,Q7_Gender,NFC1_I_would_prefer_complex_to_simple_problems,NFC2_I_like_to_have_the_responsibility_of_handling_a_situation_that_requires_a_lot_of_thinking,NFC3r_Thinking_is_not_my_idea_of_fun,NFC4r_I_would_rather_do_something_that_requires_little_thought_than_something_that_is_sure_to_challenge_my_thinking_abilities,NFC5_I_really_enjoy_a_task_that_involves_coming_up_with_new_solutions_to_problems,NFC6_I_would_prefer_a_task_that_is_intellectual_difficult_and_important_to_one_that_is_somewhat_important_but_does_not_require_much_thought,ExAnSt1_Given_your_current_understanding_how_optimistic_are_you_about_improvement_in_symptoms_in_patients_presenting_with_anxiety_disorder,ExAnSt2_Given_your_current_understanding_how_willing_do_you_think_patients_would_be_to_share_anxiety_disorder_diagnoses,ExAnSt3_Given_your_current_understanding_how_effective_do_you_think_a_combination_of_medication_and_psychotherapy_will_be_to_improve_outcomes_in_anxiety_disorder,ExAnSt4_Given_your_current_understanding_how_effective_do_you_think_psychosocial_interventions_will_be_in_improving_outcomes_in_anxiety_disorder,ExAnSt5_Given_your_current_understanding_how_strong_a_role_do_individuals_have_to_instigate_or_mitigate_their_anxiety,ExAnSt6_Given_your_current_understanding_how_unchangeable_are_an_individuals_anxiety_symptoms,ExAnSt7_Given_your_current_understanding_how_deeply_do_you_feel_you_understand_anxiety_disorders,ExAnSt8_Given_current_public_knowledge_of_anxiety_how_willing_do_you_think_people_are_to_seek_psychiatric_help_for_anxiety,Attention1_If_you_are_paying_attention_to_this_questionnaire_please_select_option_2,EBQ1_Once_people_are_experiencing_negative_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ2_People_cannot_control_their_positive_emotions,EBQ3_There_is_very_little_use_for_negative_emotions,EBQ4_Positive_emotions_are_very_unhelpful_to_people,EBQ5_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_negative_emotions,EBQ6_People_cannot_learn_techniques_to_effectively_control_their_positive_emotions,EBQ7_People_dont_need_their_negative_emotions,EBQ8_There_is_very_little_use_for_positive_emotions,EBQ9_People_cannot_control_their_negative_emotions,EBQ10_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_positive_emotions,EBQ11_Negative_emotions_are_harmful,EBQ12_People_dont_need_their_positive_emotions,EBQ13_People_cannot_learn_techniques_to_effectively_control_their_negative_emotions,EBQ14_Once_people_are_experiencing_positive_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ15_The_presence_of_negative_emotions_is_a_bad_thing_for_people,EBQ16_Positive_emotions_are_harmful,password_continue_Please_enter_the_password_here,Q38_How_would_you_rate_your_comprehension_of_the_presentation,Q88_Do_you_think_this_information_is_useful_for_patients,Q90_Do_you_think_this_information_is_useful_for_clinicians,ExAnSt21_Given_the_information_provided_in_this_education_session_how_optimistic_are_you_about_improvement_in_symptoms_in_patients_presenting_with_anxiety_disorder,ExAnSt22_Given_the_information_provided_in_this_education_session_how_willing_do_you_think_patients_would_be_to_share_anxiety_disorder_diagnoses,ExAnSt23_Given_the_information_provided_in_this_education_session_how_effective_do_you_think_a_combination_of_medication_and_psychotherapy_will_be_to_improve_outcomes_in_anxiety_disorder,ExAnSt24_Given_the_information_provided_in_this_education_session_how_effective_do_you_think_psychosocial_interventions_will_be_in_improving_outcomes_in_anxiety_disorder,ExAnSt25_Given_the_information_provided_in_this_education_session_how_strong_a_role_do_individuals_have_to_instigate_or_mitigate_their_anxiety,ExAnSt26_Given_the_information_provided_in_this_education_session_how_unchangeable_are_an_individuals_anxiety_symptoms,ExAnSt27_Given_the_information_provided_in_this_education_session_how_deeply_do_you_feel_you_understand_anxiety_disorders,ExAnSt28_If_the_information_provided_in_this_education_session_was_publicly_known_how_willing_do_you_think_people_would_be_to_seek_psychiatric_help_for_anxiety,Attention2_If_you_are_paying_attention_to_this_questionnaire_please_select_option_2,EBQ21_Once_people_are_experiencing_negative_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ22_People_cannot_control_their_positive_emotions,EBQ23_There_is_very_little_use_for_negative_emotions,EBQ24_Positive_emotions_are_very_unhelpful_to_people,EBQ25_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_negative_emotions,EBQ26_People_cannot_learn_techniques_to_effectively_control_their_positive_emotions,EBQ27_People_dont_need_their_negative_emotions,EBQ28_There_is_very_little_use_for_positive_emotions,EBQ29_People_cannot_control_their_negative_emotions,EBQ210_It_doesnt_matter_how_hard_people_try_they_cannot_change_their_positive_emotions,EBQ211_Negative_emotions_are_harmful,EBQ212_People_dont_need_their_positive_emotions,EBQ213_People_cannot_learn_techniques_to_effectively_control_their_negative_emotions,EBQ214_Once_people_are_experiencing_positive_emotions_there_is_nothing_they_can_do_about_modifying_them,EBQ215_The_presence_of_negative_emotions_is_a_bad_thing_for_people,EBQ216_Positive_emotions_are_harmful
Gen,Gen_10,0,Gen_10-6,100,2859,1,1,31,gp,gpts2,1,3,5,1,2,6,5,4,6,6,5,6,1,6,3,2,1,4,1,1,1,1,1,1,1,1,4,1,1,1,2,4,continue,3,2,3,5,7,6,6,7,7,6,4,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,4,4
Gen,Gen_10,0,Gen_10-7,7,36,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-8,1,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-9,1,39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-10,7,41,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-11,62,359,0,1,56,forensic psychiatry,associate specialist,2,6,6,1,1,3,6,6,4,6,7,7,3,6,4,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-12,1,203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-13,14,151,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-14,62,918,0,1,53,Rehabilitation Psychiatry,Consultant,2,5,5,1,1,2,2,4,2,5,5,6,5,4,2,2,1,1,1,6,1,1,1,1,1,1,4,5,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-15,1,110,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-16,42,2727,0,1,35,Psychiatry,ST5,2,6,6,1,1,6,6,7,1,5,4,4,7,3,2,2,4,4,1,1,4,2,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-17,62,2630,0,1,31,Psychiatry,CT3,2,1,1,6,3,3,2,6,3,7,6,2,2,5,3,2,1,7,2,1,3,2,2,2,2,2,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-18,14,327,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-19,64,2930,0,1,34,General adult psychiatry,ST4,2,2,3,3,3,5,3,4,5,5,5,4,3,3,2,2,3,5,2,2,1,2,1,1,5,3,4,1,5,4,3,3,continue,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-20,7,2784,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-21,0,3576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-22,7,24733,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_10,0,Gen_10-23,7,63,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-1,100,2208,1,1,35,Psychiatry higher trainee older adult,ST4,2,5,5,2,2,5,3,5,5,4,5,5,5,4,5,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,continue,3,2,2,5,5,5,5,5,6,4,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Gen,Gen_2,0,Gen_2-2,100,1988,1,1,25,Psychiatry,Fy2,2,3,5,2,2,5,5,6,5,3,6,5,5,4,5,2,2,5,6,2,4,3,2,2,3,3,5,2,3,4,2,3,continue,3,3,4,5,4,4,6,6,5,4,5,2,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3
Gen,Gen_2,0,Gen_2-3,100,2441,1,1,38,Old age psychiatry,Locum specialty Doctor,1,1,2,5,5,3,2,4,6,7,6,5,7,5,5,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,continue,3,4,4,7,6,7,7,5,7,5,6,2,1,1,2,2,3,1,2,1,2,1,2,1,1,1,2,1
Gen,Gen_2,0,Gen_2-4,100,2501,1,1,49,psychiatry,consultant,1,3,5,1,2,5,5,5,3,6,6,6,3,6,4,2,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,continue,4,4,4,5,4,5,5,6,4,6,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_2,0,Gen_2-5,100,2490,1,1,35,Acute & urgent mental health care,Trainee Advanced Clinical Practitioner,2,3,3,2,2,5,3,7,4,7,7,6,1,5,3,2,1,1,3,2,2,2,1,1,2,2,5,2,2,2,2,2,continue,3,4,4,5,3,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2
Gen,Gen_2,0,Gen_2-6,100,2766,1,1,40,Trainee advanced clinical practitioner,Trainee year 1,2,1,6,6,1,5,5,7,4,7,7,7,6,5,4,2,2,2,1,1,7,1,1,1,2,1,1,1,1,2,1,2,continue,4,3,4,7,4,7,7,5,6,6,4,2,1,2,1,1,1,1,2,1,2,2,1,1,1,2,1,1
Gen,Gen_2,0,Gen_2-7,100,2412,1,1,50,General Adult Psychiatry,Consultant,2,3,3,2,5,5,5,4,4,5,5,4,3,5,5,2,2,3,1,4,4,4,1,4,3,4,3,4,2,4,1,1,continue,3,3,2,5,4,4,5,4,4,4,4,2,4,4,1,1,4,2,1,4,3,5,4,4,2,4,1,1
Gen,Gen_2,0,Gen_2-8,100,2770,1,1,40,Old age psychiatry,Specialty doctor,1,2,3,2,5,5,5,3,4,6,5,7,5,4,3,5,3,3,3,2,3,3,3,2,3,3,2,2,2,2,4,4,continue,3,2,3,3,3,4,3,3,3,5,4,2,4,3,5,4,4,4,4,4,4,4,3,3,3,3,3,3
Gen,Gen_2,0,Gen_2-9,100,2486,1,1,43,Mental health nurse,Trainee ACP,2,3,3,5,3,6,3,7,6,7,7,7,4,5,4,2,1,1,4,1,1,1,4,4,1,1,4,4,1,1,4,4,continue,4,4,5,7,6,5,7,7,3,4,5,2,4,4,4,4,1,1,7,1,1,1,1,1,1,1,1,1
Gen,Gen_2,0,Gen_2-10,100,2530,1,1,63,General Adult,consultant,1,3,3,5,5,5,3,5,6,7,5,6,6,4,2,2,2,2,3,6,6,1,3,3,2,2,3,3,2,3,3,3,continue,4,4,4,4,6,6,6,6,3,7,6,2,1,2,3,3,2,1,3,3,6,5,3,7,2,3,3,3
Gen,Gen_2,0,Gen_2-11,100,2494,1,1,32,Psychiatry,CT,1,2,3,3,3,5,2,5,6,6,6,7,3,4,5,2,2,3,2,1,2,3,1,1,2,2,3,1,1,3,2,1,continue,4,4,5,5,6,6,5,5,4,4,5,2,3,3,1,1,2,2,2,1,3,2,3,1,2,1,2,2
Gen,Gen_2,0,Gen_2-12,100,2513,1,1,54,old age psychiatry,ST5,2,3,3,3,2,6,6,7,7,7,7,7,7,5,4,2,1,1,4,1,2,1,4,1,6,4,4,1,7,4,7,3,continue,3,3,3,7,5,6,5,7,5,5,5,2,1,1,4,1,4,7,1,4,4,4,4,1,4,4,4,4
Gen,Gen_2,0,Gen_2-13,100,2840,1,1,57,Psychiatry,Consultant,1,3,5,1,1,6,6,3,3,5,7,7,4,6,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,continue,3,2,2,4,4,5,4,4,6,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_2,0,Gen_2-14,100,2976,1,1,57,General Adult psychiatry,Specialty Doctor,2,3,6,1,1,5,6,5,2,7,4,5,4,6,3,2,1,1,4,6,1,3,3,1,1,3,7,1,1,1,5,1,continue,3,3,3,5,4,5,5,5,4,4,4,2,1,5,1,3,1,2,1,1,3,1,3,1,1,1,3,1
Gen,Gen_2,0,Gen_2-15,100,3052,1,1,66,Psychiatry,Consultant,1,5,3,1,1,5,5,3,4,7,7,4,3,5,4,2,2,2,4,1,2,2,4,1,3,2,6,1,2,4,6,1,continue,4,3,4,6,7,6,6,5,5,5,5,2,3,2,6,1,1,4,5,1,4,4,6,1,2,4,6,1
Gen,Gen_2,0,Gen_2-16,100,3323,1,1,33,Psychiatry,SAS doctor,1,6,6,1,1,6,6,5,5,7,5,5,4,7,3,2,1,2,3,1,1,1,1,1,2,1,3,1,1,1,2,1,continue,3,4,4,6,4,7,7,5,5,7,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Gen,Gen_2,0,Gen_2-17,1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-18,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-19,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-20,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-21,7,60,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-22,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-23,1,37,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-24,1,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-25,62,765,0,1,27,Fy1,Fy1,2,2,2,5,5,3,3,5,5,7,7,7,3,6,4,2,3,3,3,2,3,2,3,1,2,2,6,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-26,1,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-27,14,433,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-28,7,135,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-29,1,171,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-30,21,537,0,1,58,Psychiatry,Consultant,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-31,21,263,0,1,55years,Psychiatry,SAS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-32,21,1378,0,1,42,General Adult Psychiatry,Consultant Psychitarist,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-33,62,1515,0,1,42,Psychiatry gen adults,Consultant,1,1,6,1,1,6,6,7,7,7,7,4,7,7,3,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-34,1,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-35,1,19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-36,1,216,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-37,1,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gen,Gen_2,0,Gen_2-38,1,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
